count	date	ip	user_agent	is_indexing_bot
2	2022-01-03	66.249.72.64	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
3	2022-01-03	66.249.72.70	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-03	66.249.72.71	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-03	66.249.72.93	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-03	66.249.72.95	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-03	66.249.73.61	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-03	66.249.73.63	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-03	66.249.79.156	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-03	66.249.79.157	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-03	130.211.96.77	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1469	2022-01-03	40.77.167.50	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
1199	2022-01-03	157.55.39.101	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
1222	2022-01-03	157.55.39.139	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
1234	2022-01-03	157.55.39.162	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
1444	2022-01-03	207.46.13.30	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
1485	2022-01-03	207.46.13.128	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
236185	2022-01-04	176.10.98.242	CompanyHouse-PageFetcher/1.0	1
368	2022-01-04	66.249.64.4	Googlebot-Image/1.0	1
249	2022-01-04	66.249.64.5	Googlebot-Image/1.0	1
207	2022-01-04	66.249.64.6	Googlebot-Image/1.0	1
93	2022-01-04	66.249.64.7	Googlebot-Image/1.0	1
86	2022-01-04	66.249.64.8	Googlebot-Image/1.0	1
35	2022-01-04	66.249.64.9	Googlebot-Image/1.0	1
14	2022-01-04	66.249.64.10	Googlebot-Image/1.0	1
20	2022-01-04	66.249.64.11	Googlebot-Image/1.0	1
4	2022-01-04	66.249.64.12	Googlebot-Image/1.0	1
7	2022-01-04	66.249.64.13	Googlebot-Image/1.0	1
2	2022-01-04	66.249.64.15	Googlebot-Image/1.0	1
469	2022-01-04	66.249.64.25	Googlebot-Image/1.0	1
232	2022-01-04	66.249.64.26	Googlebot-Image/1.0	1
110	2022-01-04	66.249.64.27	Googlebot-Image/1.0	1
31	2022-01-04	66.249.64.28	Googlebot-Image/1.0	1
7	2022-01-04	66.249.64.29	Googlebot-Image/1.0	1
1	2022-01-04	66.249.70.50	Googlebot-Image/1.0	1
1	2022-01-04	66.249.72.93	Googlebot-Image/1.0	1
1	2022-01-04	66.249.73.61	Googlebot-Image/1.0	1
2811	2022-01-04	66.249.89.4	Mediapartners-Google	1
1008	2022-01-04	66.249.89.5	Mediapartners-Google	1
1638	2022-01-04	66.249.89.6	Mediapartners-Google	1
661	2022-01-04	66.249.89.7	Mediapartners-Google	1
587	2022-01-04	66.249.89.8	Mediapartners-Google	1
312	2022-01-04	66.249.89.9	Mediapartners-Google	1
173	2022-01-04	66.249.89.10	Mediapartners-Google	1
138	2022-01-04	66.249.89.11	Mediapartners-Google	1
23	2022-01-04	66.249.89.12	Mediapartners-Google	1
32	2022-01-04	66.249.89.13	Mediapartners-Google	1
2	2022-01-04	66.249.89.15	Mediapartners-Google	1
5298	2022-01-04	66.249.89.25	Mediapartners-Google	1
3699	2022-01-04	66.249.89.26	Mediapartners-Google	1
1923	2022-01-04	66.249.89.27	Mediapartners-Google	1
728	2022-01-04	66.249.89.28	Mediapartners-Google	1
105	2022-01-04	66.249.89.29	Mediapartners-Google	1
2	2022-01-04	66.249.89.30	Mediapartners-Google	1
57611	2022-01-04	40.77.167.50	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
2	2022-01-04	40.77.167.88	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
50804	2022-01-04	157.55.39.101	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
58179	2022-01-04	157.55.39.139	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
66713	2022-01-04	157.55.39.162	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
2	2022-01-04	157.55.39.210	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
54935	2022-01-04	207.46.13.30	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
69015	2022-01-04	207.46.13.128	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
2	2022-01-04	207.46.13.220	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
3	2022-01-04	207.46.13.226	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
1	2022-01-04	34.77.181.223	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1897	2022-01-04	66.249.64.4	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
3808	2022-01-04	66.249.64.5	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1476	2022-01-04	66.249.64.6	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2816	2022-01-04	66.249.64.7	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
673	2022-01-04	66.249.64.8	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1445	2022-01-04	66.249.64.9	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
280	2022-01-04	66.249.64.10	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
640	2022-01-04	66.249.64.11	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
50	2022-01-04	66.249.64.12	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
235	2022-01-04	66.249.64.13	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
45	2022-01-04	66.249.64.15	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
9208	2022-01-04	66.249.64.25	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
7054	2022-01-04	66.249.64.26	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
3711	2022-01-04	66.249.64.27	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1402	2022-01-04	66.249.64.28	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
164	2022-01-04	66.249.64.29	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-04	66.249.66.75	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-04	66.249.66.76	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-04	66.249.66.141	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-04	66.249.66.143	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
5	2022-01-04	66.249.70.36	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
4	2022-01-04	66.249.70.38	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
11	2022-01-04	66.249.70.40	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
4	2022-01-04	66.249.70.50	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
5	2022-01-04	66.249.70.52	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
8	2022-01-04	66.249.70.54	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
3	2022-01-04	66.249.70.56	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-04	66.249.70.58	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
4	2022-01-04	66.249.70.60	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-04	66.249.72.70	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-04	66.249.72.83	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
5	2022-01-04	66.249.72.85	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-04	66.249.72.87	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-04	66.249.72.91	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-04	66.249.72.93	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-04	66.249.73.32	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-04	66.249.73.38	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-04	66.249.73.42	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
5	2022-01-04	66.249.73.51	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-04	66.249.73.55	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-04	66.249.73.61	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-04	66.249.79.139	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
3	2022-01-04	66.249.79.141	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-04	66.249.79.143	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-04	66.249.79.144	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-04	66.249.79.146	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-04	66.249.79.148	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-04	130.211.96.77	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1337	2022-01-04	40.77.167.50	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
1308	2022-01-04	157.55.39.101	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
1334	2022-01-04	157.55.39.139	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
1585	2022-01-04	157.55.39.162	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
1307	2022-01-04	207.46.13.30	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
1615	2022-01-04	207.46.13.128	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
1	2022-01-05	183.136.225.56	Baiduspider+(+http://www.baidu.com/search/spider.htm);googlebot|baiduspider|baidu|spider|sogou|bingbot|bot|yahoo|soso|sosospider|360spider|youdaobot|jikeSpider;)	1
250564	2022-01-05	176.10.98.242	CompanyHouse-PageFetcher/1.0	1
10187	2022-01-05	66.249.64.4	Googlebot-Image/1.0	1
8	2022-01-05	66.249.64.5	Googlebot-Image/1.0	1
4856	2022-01-05	66.249.64.6	Googlebot-Image/1.0	1
3	2022-01-05	66.249.64.7	Googlebot-Image/1.0	1
1384	2022-01-05	66.249.64.8	Googlebot-Image/1.0	1
72	2022-01-05	66.249.64.10	Googlebot-Image/1.0	1
7	2022-01-05	66.249.64.12	Googlebot-Image/1.0	1
1	2022-01-05	66.249.64.14	Googlebot-Image/1.0	1
76	2022-01-05	66.249.64.25	Googlebot-Image/1.0	1
72	2022-01-05	66.249.64.26	Googlebot-Image/1.0	1
22	2022-01-05	66.249.64.27	Googlebot-Image/1.0	1
4	2022-01-05	66.249.64.28	Googlebot-Image/1.0	1
1	2022-01-05	66.249.66.29	Googlebot-Image/1.0	1
1	2022-01-05	66.249.66.82	Googlebot-Image/1.0	1
1	2022-01-05	66.249.66.156	Googlebot-Image/1.0	1
6	2022-01-05	66.249.70.36	Googlebot-Image/1.0	1
5	2022-01-05	66.249.70.38	Googlebot-Image/1.0	1
3	2022-01-05	66.249.70.40	Googlebot-Image/1.0	1
3	2022-01-05	66.249.70.52	Googlebot-Image/1.0	1
1	2022-01-05	66.249.70.58	Googlebot-Image/1.0	1
1	2022-01-05	66.249.72.83	Googlebot-Image/1.0	1
7	2022-01-05	66.249.72.93	Googlebot-Image/1.0	1
1	2022-01-05	66.249.72.95	Googlebot-Image/1.0	1
1	2022-01-05	66.249.73.32	Googlebot-Image/1.0	1
1	2022-01-05	66.249.73.61	Googlebot-Image/1.0	1
2	2022-01-05	66.249.73.63	Googlebot-Image/1.0	1
1	2022-01-05	66.249.79.155	Googlebot-Image/1.0	1
21317	2022-01-05	66.249.89.4	Mediapartners-Google	1
1519	2022-01-05	66.249.89.5	Mediapartners-Google	1
8653	2022-01-05	66.249.89.6	Mediapartners-Google	1
383	2022-01-05	66.249.89.7	Mediapartners-Google	1
1586	2022-01-05	66.249.89.8	Mediapartners-Google	1
14	2022-01-05	66.249.89.9	Mediapartners-Google	1
66	2022-01-05	66.249.89.10	Mediapartners-Google	1
4	2022-01-05	66.249.89.12	Mediapartners-Google	1
2	2022-01-05	66.249.89.14	Mediapartners-Google	1
3	2022-01-05	66.249.89.15	Mediapartners-Google	1
720	2022-01-05	66.249.89.25	Mediapartners-Google	1
491	2022-01-05	66.249.89.26	Mediapartners-Google	1
205	2022-01-05	66.249.89.27	Mediapartners-Google	1
42	2022-01-05	66.249.89.28	Mediapartners-Google	1
10	2022-01-05	66.249.89.29	Mediapartners-Google	1
76477	2022-01-05	40.77.167.50	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
2	2022-01-05	40.77.167.91	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
1	2022-01-05	40.77.167.93	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
53025	2022-01-05	157.55.39.101	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
52653	2022-01-05	157.55.39.139	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
48495	2022-01-05	157.55.39.162	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
56352	2022-01-05	207.46.13.30	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
62909	2022-01-05	207.46.13.128	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
1	2022-01-05	35.240.117.238	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
4594	2022-01-05	66.249.64.4	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
184	2022-01-05	66.249.64.5	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2274	2022-01-05	66.249.64.6	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
30	2022-01-05	66.249.64.7	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
699	2022-01-05	66.249.64.8	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-05	66.249.64.9	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
129	2022-01-05	66.249.64.10	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
11	2022-01-05	66.249.64.12	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2512	2022-01-05	66.249.64.25	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1932	2022-01-05	66.249.64.26	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
965	2022-01-05	66.249.64.27	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
377	2022-01-05	66.249.64.28	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
113	2022-01-05	66.249.64.29	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-05	66.249.64.30	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-05	66.249.66.21	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-05	66.249.66.29	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-05	66.249.66.31	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-05	66.249.66.74	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
5	2022-01-05	66.249.70.36	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-05	66.249.70.38	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
7	2022-01-05	66.249.70.40	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
4	2022-01-05	66.249.70.50	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-05	66.249.70.52	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-05	66.249.70.54	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
3	2022-01-05	66.249.70.56	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
4	2022-01-05	66.249.70.58	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
8	2022-01-05	66.249.70.60	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-05	66.249.72.64	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-05	66.249.72.83	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-05	66.249.72.85	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-05	66.249.72.93	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-05	66.249.72.95	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-05	66.249.73.51	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-05	66.249.73.53	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-05	66.249.73.61	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
2	2022-01-05	66.249.73.63	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
1	2022-01-05	104.199.70.88	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
4	2022-01-05	130.211.96.77	Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)	1
444	2022-01-05	40.77.167.50	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
432	2022-01-05	157.55.39.101	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
436	2022-01-05	157.55.39.139	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
498	2022-01-05	157.55.39.162	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
487	2022-01-05	207.46.13.30	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
501	2022-01-05	207.46.13.128	Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	1
242409	2022-01-06	176.10.98.242	CompanyHouse-PageFetcher/1.0	1
221	2022-01-06	66.249.64.4	Googlebot-Image/1.0	1
206	2022-01-06	66.249.64.5	Googlebot-Image/1.0	1
131	2022-01-06	66.249.64.6	Googlebot-Image/1.0	1
71	2022-01-06	66.249.64.7	Googlebot-Image/1.0	1
65	2022-01-06	66.249.64.8	Googlebot-Image/1.0	1
9	2022-01-06	66.249.64.9	Googlebot-Image/1.0	1
18	2022-01-06	66.249.64.10	Googlebot-Image/1.0	1
1	2022-01-06	66.249.64.11	Googlebot-Image/1.0	1
2	2022-01-06	66.249.64.12	Googlebot-Image/1.0	1
1	2022-01-06	66.249.64.14	Googlebot-Image/1.0	1
2	2022-01-06	66.249.64.15	Googlebot-Image/1.0	1
1	2022-01-06	66.249.64.17	Googlebot-Image/1.0	1
1	2022-01-06	66.249.64.24	Googlebot-Image/1.0	1
765	2022-01-06	66.249.64.25	Googlebot-Image/1.0	1
463	2022-01-06	66.249.64.26	Googlebot-Image/1.0	1
161	2022-01-06	66.249.64.27	Googlebot-Image/1.0	1
38	2022-01-06	66.249.64.28	Googlebot-Image/1.0	1
20	2022-01-06	66.249.64.29	Googlebot-Image/1.0	1
8	2022-01-06	66.249.64.30	Googlebot-Image/1.0	1
2	2022-01-06	66.249.64.31	Googlebot-Image/1.0	1
1	2022-01-06	66.249.72.95	Googlebot-Image/1.0	1
1	2022-01-06	66.249.73.51	Googlebot-Image/1.0	1
3412	2022-01-06	66.249.89.4	Mediapartners-Google	1
2337	2022-01-06	66.249.89.5	Mediapartners-Google	1
2490	2022-01-06	66.249.89.6	Mediapartners-Google	1
790	2022-01-06	66.249.89.7	Mediapartners-Google	1
1376	2022-01-06	66.249.89.8	Mediapartners-Google	1
114	2022-01-06	66.249.89.9	Mediapartners-Google	1
604	2022-01-06	66.249.89.10	Mediapartners-Google	1
27	2022-01-06	66.249.89.11	Mediapartners-Google	1
211	2022-01-06	66.249.89.12	Mediapartners-Google	1
10	2022-01-06	66.249.89.13	Mediapartners-Google	1
